,FilePos,DetectionMode,LE,Dwell,SSNR,SNR_Joy,Mode
192,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_300ns_003.tif,OSTEM,4,300.0,0.25448665092813016,0.23445723840180197,HR
193,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_300ns_004.tif,OSTEM,4,300.0,0.23629490444897672,0.22179266315521018,HR
340,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_.tif,OSTEM,4,300.0,0.14684613583835915,0.1344151254847812,UHR
341,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_001.tif,OSTEM,4,300.0,0.19644795500426415,0.18918771647651067,UHR
342,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_002.tif,OSTEM,4,300.0,0.15792109758443817,0.12842683387401238,UHR
343,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_003.tif,OSTEM,4,300.0,0.19382114979412546,0.1812408434991502,UHR
344,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_004.tif,OSTEM,4,300.0,0.08935007646058712,0.08395430853364508,UHR
199,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns.tif,OSTEM,4,500.0,0.24915128437277823,0.2236239587175299,HR
200,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns_001.tif,OSTEM,4,500.0,0.24870474673987764,0.21168575684145824,HR
201,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns_002.tif,OSTEM,4,500.0,0.279909695040956,0.24790274454193745,HR
202,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns_003.tif,OSTEM,4,500.0,0.22828824068376707,0.2072624363930672,HR
203,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns_004.tif,OSTEM,4,500.0,0.2351955987322314,0.21118716804382784,HR
350,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_.tif,OSTEM,4,500.0,0.12408449603167215,0.12105420634976834,UHR
351,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_001.tif,OSTEM,4,500.0,0.2652555501889672,0.25863460800347526,UHR
352,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_002.tif,OSTEM,4,500.0,0.13070683891181922,0.12118728260198644,UHR
353,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_003.tif,OSTEM,4,500.0,0.12809349338491338,0.12175266200845185,UHR
354,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_004.tif,OSTEM,4,500.0,0.17273090326847806,0.1431146826442824,UHR
169,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns.tif,OSTEM,4,1000.0,0.2654144954551583,0.2106653272109695,HR
170,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns_001.tif,OSTEM,4,1000.0,0.3841200107575098,0.2973047649809884,HR
171,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns_002.tif,OSTEM,4,1000.0,0.2703030324542083,0.21202857938350106,HR
172,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns_003.tif,OSTEM,4,1000.0,0.3882258346975572,0.28985467443297236,HR
173,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns_004.tif,OSTEM,4,1000.0,0.5467857047988325,0.4126311754796585,HR
319,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_.tif,OSTEM,4,1000.0,0.19196302185119973,0.18135181382797563,UHR
320,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_001.tif,OSTEM,4,1000.0,0.21468599901989438,0.18961114853236732,UHR
321,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_002.tif,OSTEM,4,1000.0,0.19956952502558356,0.1927425609111204,UHR
322,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_003.tif,OSTEM,4,1000.0,0.224219041971501,0.21097692724378375,UHR
323,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_004.tif,OSTEM,4,1000.0,0.2003622902662372,0.17681731793636388,UHR
184,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns.tif,OSTEM,4,3000.0,0.6831581930852577,0.5731667950246672,HR
185,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns_001.tif,OSTEM,4,3000.0,0.9198818119037975,0.815986382668257,HR
186,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns_002.tif,OSTEM,4,3000.0,0.5387019981091525,0.4256167721258624,HR
187,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns_003.tif,OSTEM,4,3000.0,0.7049880658179204,0.6332714162551735,HR
188,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns_004.tif,OSTEM,4,3000.0,0.9243224670345846,0.6940251474727385,HR
335,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_.tif,OSTEM,4,3000.0,0.42118884745142904,0.3640938689442077,UHR
336,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_001.tif,OSTEM,4,3000.0,0.5554303813246857,0.49733623383985653,UHR
337,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_002.tif,OSTEM,4,3000.0,0.4941874140648155,0.4249153383898371,UHR
338,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_003.tif,OSTEM,4,3000.0,0.370448696209155,0.33577402074470253,UHR
339,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_004.tif,OSTEM,4,3000.0,0.3618172055320594,0.30379940364769326,UHR
194,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_5000ns.tif,OSTEM,4,5000.0,0.858539864187823,0.5560313407306927,HR
195,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_5000ns_001.tif,OSTEM,4,5000.0,1.5530470887355827,1.1791474196496579,HR
196,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_5000ns_002.tif,OSTEM,4,5000.0,2.3037707098078823,1.6401884207364397,HR
197,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_5000ns_003.tif,OSTEM,4,5000.0,0.7833284773723805,0.5150501838625557,HR
198,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_5000ns_004.tif,OSTEM,4,5000.0,1.2623938141534556,0.7132809869195118,HR
345,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_5000ns_.tif,OSTEM,4,5000.0,0.5633763726023056,0.5007742939835393,UHR
346,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_5000ns_001.tif,OSTEM,4,5000.0,0.5485216232867003,0.4601535257608806,UHR
347,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_5000ns_002.tif,OSTEM,4,5000.0,1.5131596169655235,1.4529010859003235,UHR
348,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_5000ns_003.tif,OSTEM,4,5000.0,1.3139458977290448,1.216543860461436,UHR
349,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_5000ns_004.tif,OSTEM,4,5000.0,0.41857152795902985,0.34852112015072,UHR
164,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_10000ns.tif,OSTEM,4,10000.0,1.5851385796800348,1.3490206738025876,HR
165,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_10000ns_001.tif,OSTEM,4,10000.0,3.3430427086478995,3.064007898899596,HR
166,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_10000ns_002.tif,OSTEM,4,10000.0,2.7000162256179783,2.3486463449860526,HR
167,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_10000ns_003.tif,OSTEM,4,10000.0,1.3561103502008547,1.2448277327944903,HR
168,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_10000ns_004.tif,OSTEM,4,10000.0,1.4322007790449223,1.2576179841394994,HR
314,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_10000ns_.tif,OSTEM,4,10000.0,0.9061680459515675,0.8082196325224364,UHR
315,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_10000ns_001.tif,OSTEM,4,10000.0,1.504298300257212,1.2435131483950301,UHR
316,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_10000ns_002.tif,OSTEM,4,10000.0,0.9729928522918001,0.7536419341184265,UHR
317,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_10000ns_003.tif,OSTEM,4,10000.0,1.3370061369435882,1.1559627811963622,UHR
318,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_10000ns_004.tif,OSTEM,4,10000.0,1.0103813183961483,0.8742747294842698,UHR
214,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_100ns_.tif,SE,1.5,100.0,0.03286756849764949,0.0309385331333839,HR
215,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_100ns_001.tif,SE,1.5,100.0,0.09348212291389935,0.08912520893763458,HR
216,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_100ns_002.tif,SE,1.5,100.0,0.03785981764383517,0.0369164679860947,HR
217,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_100ns_003.tif,SE,1.5,100.0,0.018299892429076148,0.018612396293319695,HR
218,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_100ns_004.tif,SE,1.5,100.0,0.03632053941286417,0.03601645170902794,HR
365,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_100ns_.tif,SE,1.5,100.0,0.009193694237751515,0.007828479187936421,UHR
366,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_100ns_001.tif,SE,1.5,100.0,0.014987079978287077,0.014387894512984275,UHR
367,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_100ns_002.tif,SE,1.5,100.0,0.028087941108346448,0.02724601717427526,UHR
368,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_100ns_003.tif,SE,1.5,100.0,0.024675561946071012,0.024541914802519067,UHR
369,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_100ns_004.tif,SE,1.5,100.0,0.01397052010152966,0.01389052321192306,UHR
219,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_200ns_.tif,SE,1.5,200.0,0.019245435849746473,0.019282511775461544,HR
220,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_200ns_001.tif,SE,1.5,200.0,0.055014624370707255,0.0545903685943053,HR
221,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_200ns_002.tif,SE,1.5,200.0,0.024332111014229385,0.02406536236317481,HR
222,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_200ns_003.tif,SE,1.5,200.0,0.022050712543784323,0.021479979060560997,HR
223,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_200ns_004.tif,SE,1.5,200.0,0.018294672397788925,0.017159867786676296,HR
370,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_200ns_.tif,SE,1.5,200.0,0.0727006291820611,0.06792462457584861,UHR
371,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_200ns_001.tif,SE,1.5,200.0,0.021858290040150163,0.02188639175438051,UHR
372,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_200ns_002.tif,SE,1.5,200.0,0.035932703707756364,0.032766135979229595,UHR
373,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_200ns_003.tif,SE,1.5,200.0,0.025113553666348154,0.02411569868583014,UHR
374,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_200ns_004.tif,SE,1.5,200.0,0.0845399093288266,0.055776221338753276,UHR
229,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_300ns.tif,SE,1.5,300.0,0.142866220165494,0.13025630801293062,HR
230,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_300ns_001.tif,SE,1.5,300.0,0.01444395912631169,0.013969955861062727,HR
231,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_300ns_002.tif,SE,1.5,300.0,0.04341382006012451,0.04178559903633298,HR
232,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_300ns_003.tif,SE,1.5,300.0,0.04814513353913674,0.047676339119887334,HR
233,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_300ns_004.tif,SE,1.5,300.0,0.026012250654187885,0.025030376109311844,HR
380,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_300ns_.tif,SE,1.5,300.0,0.059833746429404755,0.05010235222720946,UHR
381,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_300ns_001.tif,SE,1.5,300.0,0.06270931211789177,0.0610906433161203,UHR
382,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_300ns_002.tif,SE,1.5,300.0,0.04785125581068661,0.04375784626481768,UHR
383,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_300ns_003.tif,SE,1.5,300.0,0.11980791237657651,0.04296848657971235,UHR
384,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_300ns_004.tif,SE,1.5,300.0,0.03679574468380975,0.034310309075192495,UHR
239,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_500ns_.tif,SE,1.5,500.0,0.0855911674333455,0.07281946565450345,HR
240,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_500ns_001.tif,SE,1.5,500.0,0.11916938926411369,0.11536857901603775,HR
241,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_500ns_002.tif,SE,1.5,500.0,0.09886557690510234,0.09589167001104726,HR
242,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_500ns_003.tif,SE,1.5,500.0,0.024468714386438384,0.023131026723490013,HR
243,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_500ns_004.tif,SE,1.5,500.0,0.11578225283902266,0.11022239310989068,HR
390,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_500ns_.tif,SE,1.5,500.0,0.0514997908910092,0.04893265717314141,UHR
391,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_500ns_001.tif,SE,1.5,500.0,0.16399186048715164,0.14807486570747763,UHR
392,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_500ns_002.tif,SE,1.5,500.0,0.03684051826775159,0.03483860439413426,UHR
393,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_500ns_003.tif,SE,1.5,500.0,0.025716569019969326,0.024234002397624,UHR
394,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_500ns_004.tif,SE,1.5,500.0,0.09545254613577092,0.09342585449188094,UHR
209,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_1000ns_.tif,SE,1.5,1000.0,0.1164373834337894,0.09939935809872104,HR
210,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_1000ns_001.tif,SE,1.5,1000.0,0.12597933898660718,0.1099331680534085,HR
211,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_1000ns_002.tif,SE,1.5,1000.0,0.17488041142503274,0.1717682908698177,HR
212,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_1000ns_003.tif,SE,1.5,1000.0,0.12233579994360455,0.10924561242345462,HR
213,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_1000ns_004.tif,SE,1.5,1000.0,0.2299549357908266,0.22274559035668062,HR
360,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_1000ns_.tif,SE,1.5,1000.0,0.10842728169377458,0.10683773343590333,UHR
361,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_1000ns_001.tif,SE,1.5,1000.0,0.09916205811835688,0.09426715074742167,UHR
362,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_1000ns_002.tif,SE,1.5,1000.0,0.11725930018152142,0.10412387687585034,UHR
363,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_1000ns_003.tif,SE,1.5,1000.0,0.07531648999655471,0.06845246328071598,UHR
364,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_1000ns_004.tif,SE,1.5,1000.0,0.07757851044059916,0.06983332567072302,UHR
224,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_3000ns.tif,SE,1.5,3000.0,2.271028797810132,2.069872024289281,HR
225,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_3000ns_001.tif,SE,1.5,3000.0,0.6305588014067378,0.5534421233872973,HR
226,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_3000ns_002.tif,SE,1.5,3000.0,0.5634044602021155,0.4532789062132631,HR
227,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_3000ns_003.tif,SE,1.5,3000.0,0.5964339077764396,0.5371054155470216,HR
228,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_3000ns_004.tif,SE,1.5,3000.0,0.3851367102814064,0.35529942589478236,HR
375,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_3000ns_.tif,SE,1.5,3000.0,0.3329225194323101,0.2881160145145427,UHR
376,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_3000ns_001.tif,SE,1.5,3000.0,0.37865580253607123,0.33933480621003476,UHR
377,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_3000ns_002.tif,SE,1.5,3000.0,0.5373004869905167,0.47782252449100504,UHR
378,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_3000ns_003.tif,SE,1.5,3000.0,0.5946086569004141,0.5738888919211738,UHR
379,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_3000ns_004.tif,SE,1.5,3000.0,0.7035571860523138,0.6862187974885205,UHR
234,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_5000ns.tif,SE,1.5,5000.0,1.8891486039336374,1.479545466507893,HR
235,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_5000ns_001.tif,SE,1.5,5000.0,2.277096739401217,1.4658818647788088,HR
236,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_5000ns_002.tif,SE,1.5,5000.0,1.3290126708148158,0.9353594626070147,HR
237,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_5000ns_003.tif,SE,1.5,5000.0,3.0038756772924478,1.9492450709738824,HR
238,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_5000ns_004.tif,SE,1.5,5000.0,1.648048159680556,1.3517477847163741,HR
385,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_5000ns_.tif,SE,1.5,5000.0,0.7750309381633951,0.6915637060225943,UHR
386,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_5000ns_001.tif,SE,1.5,5000.0,0.5037031876731728,0.43020343777407877,UHR
387,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_5000ns_002.tif,SE,1.5,5000.0,1.1619979908921991,0.9231623601039649,UHR
388,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_5000ns_003.tif,SE,1.5,5000.0,1.2403558707074163,1.1727960367687298,UHR
389,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_5000ns_004.tif,SE,1.5,5000.0,1.462338051750883,1.369314480423731,UHR
204,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_10000ns.tif,SE,1.5,10000.0,5.972699385496703,5.599768982226794,HR
205,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_10000ns_001.tif,SE,1.5,10000.0,2.1613629657062603,1.8280893376227487,HR
206,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_10000ns_002.tif,SE,1.5,10000.0,2.760320434473036,2.351667950408583,HR
207,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_10000ns_003.tif,SE,1.5,10000.0,4.143171249712243,3.191859673443046,HR
208,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\SE\SE_1.5kV_10000ns_004.tif,SE,1.5,10000.0,3.035653535987081,2.3391514023676283,HR
355,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_10000ns_.tif,SE,1.5,10000.0,2.8215507039483296,1.7711816020350661,UHR
356,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_10000ns_001.tif,SE,1.5,10000.0,2.7103968063152344,2.017767544281824,UHR
357,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_10000ns_002.tif,SE,1.5,10000.0,2.1321706844143717,1.7295987083449051,UHR
358,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_10000ns_003.tif,SE,1.5,10000.0,2.0245976472778153,1.6631324168853094,UHR
359,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\SE\SE_1.5kV_10000ns_004.tif,SE,1.5,10000.0,2.177232724157974,1.7341566226650893,UHR
